05/09/2012 20:00:00,1.25959,1.26005,1.26012,1.25949,822
05/09/2012 21:00:00,1.26005,1.25988,1.26027,1.25967,2030
05/09/2012 22:00:00,1.25987,1.26105,1.26135,1.25932,3008
05/09/2012 23:00:00,1.26106,1.26138,1.26205,1.26105,2555
06/09/2012 00:00:00,1.26139,1.26091,1.26145,1.26051,1623
06/09/2012 01:00:00,1.26091,1.26054,1.26104,1.26049,1475
06/09/2012 02:00:00,1.26053,1.26115,1.26128,1.25984,2727
06/09/2012 03:00:00,1.26115,1.26234,1.26304,1.26101,5498
06/09/2012 04:00:00,1.26232,1.26146,1.26235,1.26021,6883
06/09/2012 05:00:00,1.26146,1.26153,1.26355,1.26119,7162
06/09/2012 06:00:00,1.26155,1.26129,1.26207,1.26042,5333
06/09/2012 07:00:00,1.26128,1.26148,1.26226,1.26062,4746
06/09/2012 08:00:00,1.2615,1.26374,1.26515,1.26085,6265
06/09/2012 09:00:00,1.26372,1.25894,1.26467,1.25762,11183
06/09/2012 10:00:00,1.25895,1.2578,1.26076,1.25613,10365
06/09/2012 11:00:00,1.25786,1.26331,1.26434,1.25773,10224
06/09/2012 12:00:00,1.26332,1.26274,1.26384,1.26202,6891
06/09/2012 13:00:00,1.26274,1.26312,1.26372,1.26258,3390
06/09/2012 14:00:00,1.26312,1.26381,1.26412,1.26308,2755
06/09/2012 15:00:00,1.26381,1.26464,1.26473,1.26345,3364
06/09/2012 16:00:00,1.26464,1.26366,1.26464,1.26339,2553
06/09/2012 17:00:00,1.26368,1.26306,1.26377,1.26294,1544
06/09/2012 18:00:00,1.26307,1.26328,1.26363,1.26296,1062
06/09/2012 19:00:00,1.2633,1.2629,1.2634,1.26278,1255
06/09/2012 20:00:00,1.2629,1.26309,1.26321,1.26275,855
06/09/2012 21:00:00,1.26311,1.26296,1.26426,1.26263,2962
06/09/2012 22:00:00,1.26296,1.26295,1.26336,1.26268,2005
06/09/2012 23:00:00,1.26295,1.26314,1.26345,1.2627,1650
07/09/2012 00:00:00,1.26313,1.26346,1.26372,1.26282,1977
07/09/2012 01:00:00,1.26346,1.26371,1.26376,1.2632,1479
07/09/2012 02:00:00,1.26371,1.26377,1.26413,1.26323,2022
07/09/2012 03:00:00,1.26377,1.26386,1.26492,1.26336,4726
07/09/2012 04:00:00,1.26385,1.26714,1.26855,1.26384,9650
07/09/2012 05:00:00,1.26714,1.26693,1.26796,1.26674,5670
07/09/2012 06:00:00,1.26692,1.26825,1.26847,1.26652,6379
07/09/2012 07:00:00,1.26825,1.26903,1.27007,1.26789,7515
07/09/2012 08:00:00,1.26903,1.27063,1.27171,1.26888,6908
07/09/2012 09:00:00,1.27063,1.27674,1.27758,1.27008,10819
07/09/2012 10:00:00,1.27674,1.27553,1.27769,1.27514,9729
07/09/2012 11:00:00,1.27553,1.28022,1.28067,1.27525,9435
07/09/2012 12:00:00,1.28024,1.27952,1.28024,1.27823,5507
07/09/2012 13:00:00,1.27952,1.27893,1.27952,1.27816,3193
07/09/2012 14:00:00,1.27895,1.27925,1.27945,1.27847,2804
07/09/2012 15:00:00,1.27926,1.27964,1.28004,1.27886,2977
07/09/2012 16:00:00,1.27965,1.28046,1.28085,1.27905,2866
07/09/2012 17:00:00,1.28046,1.28156,1.28172,1.28043,2460
07/09/2012 18:00:00,1.28155,1.28154,1.28155,1.28154,3
09/09/2012 18:00:00,1.28088,1.28062,1.28122,1.28058,503
09/09/2012 19:00:00,1.2807,1.27975,1.28089,1.2797,1348
09/09/2012 20:00:00,1.27977,1.27955,1.27984,1.27912,1730
09/09/2012 21:00:00,1.27955,1.27881,1.27957,1.27871,2342
